日期,平台,版本,一级页面,页面,分项,标签id,一级点击率,一级页曝光,一级页点击
20210818,android,书库,免费,女生,人物,total,0.3401885175664096,2334,794
20210818,android,书库,免费,女生,情节,total,0.5601440576230492,4165,2333
20210818,android,书库,免费,女生,热门,total,0.20599707459775718,4102,845
20210818,android,书库,免费,女生,风格,total,0.16590126291618829,1742,289
20210818,android,书库,免费,男生,人物,total,0.12053753223836025,7367,888
20210818,android,书库,免费,男生,流派,total,0.5092292342229983,8018,4083
20210818,android,书库,免费,男生,热门,total,0.3660130718954248,7956,2912
20210818,android,书库,免费,男生,风格,total,0.10377942998760843,3228,335
20210818,android,书库,全部,女生,人物,total,0.3513711151736746,2735,961
20210818,android,书库,全部,女生,情节,total,0.6365760407816483,4708,2997
20210818,android,书库,全部,女生,热门,total,0.14881720430107526,4650,692
20210818,android,书库,全部,女生,风格,total,0.21124729632299927,1387,293
20210818,android,书库,全部,男生,人物,total,0.25950477675960226,5129,1331
20210818,android,书库,全部,男生,流派,total,0.5678064033716267,14711,8353
20210818,android,书库,全部,男生,热门,total,0.3789727680110307,14505,5497
20210818,android,书库,全部,男生,风格,total,0.22847100175746923,2845,650
20210818,android,分类标签页-一级页,免费,女生,人物,total,0.18966565349544073,1645,312
20210818,android,分类标签页-一级页,免费,女生,全部分类,total,0.450062893081761,7950,3578
20210818,android,分类标签页-一级页,免费,女生,情节,total,0.19950603732162459,3644,727
20210818,android,分类标签页-一级页,免费,女生,热门,total,0.11751918158567774,7820,919
20210818,android,分类标签页-一级页,免费,女生,风格,total,0.1836925960637301,1067,196
20210818,android,分类标签页-一级页,免费,男生,人物,total,0.16012954300107954,2779,445
20210818,android,分类标签页-一级页,免费,男生,全部分类,total,0.3864027061498364,18033,6968
20210818,android,分类标签页-一级页,免费,男生,流派,total,0.3588324106693508,3974,1426
20210818,android,分类标签页-一级页,免费,男生,热门,total,0.11130742049469965,16414,1827
20210818,android,分类标签页-一级页,免费,男生,风格,total,0.12320764737121614,1883,232
20210818,android,分类标签页-一级页,全部,女生,人物,total,0.15985663082437276,1395,223
20210818,android,分类标签页-一级页,全部,女生,全部分类,total,0.5217981340118745,5895,3076
20210818,android,分类标签页-一级页,全部,女生,情节,total,0.2307373653686827,2414,557
20210818,android,分类标签页-一级页,全部,女生,热门,total,0.13617677286742036,5838,795
20210818,android,分类标签页-一级页,全部,女生,风格,total,0.23991507430997877,942,226
20210818,android,分类标签页-一级页,全部,男生,人物,total,0.19789356984478937,3608,714
20210818,android,分类标签页-一级页,全部,男生,全部分类,total,0.6200925870257921,16633,10314
20210818,android,分类标签页-一级页,全部,男生,流派,total,0.38919558359621453,5072,1974
20210818,android,分类标签页-一级页,全部,男生,热门,total,0.1726805758133046,15769,2723
20210818,android,分类标签页-一级页,全部,男生,风格,total,0.1998320738874895,2382,476
20210818,android,分类标签页-查看更多,二级页,二级页,二级页,total,0.8392603129445235,3515,2950
20210818,ios,书库,全部,女生,人物,total,0.26666666666666666,15,4
20210818,ios,书库,全部,女生,情节,total,0.6176470588235294,34,21
20210818,ios,书库,全部,女生,风格,total,0.0,8,0
20210818,ios,书库,全部,男生,人物,total,0.4,10,4
20210818,ios,书库,全部,男生,流派,total,0.6326530612244898,49,31
20210818,ios,书库,全部,男生,风格,total,0.0,5,0
20210818,ios,分类标签页-一级页,免费,女生,人物,total,0.11439114391143912,271,31
20210818,ios,分类标签页-一级页,免费,女生,全部分类,total,0.3357856016815554,1903,639
20210818,ios,分类标签页-一级页,免费,女生,情节,total,0.11972633979475485,877,105
20210818,ios,分类标签页-一级页,免费,女生,流派,total,0.5,2,1
20210818,ios,分类标签页-一级页,免费,女生,热门,total,0.07150368033648791,1902,136
20210818,ios,分类标签页-一级页,免费,女生,风格,total,0.16666666666666666,180,30
20210818,ios,分类标签页-一级页,免费,男生,人物,total,0.12974683544303797,316,41
20210818,ios,分类标签页-一级页,免费,男生,全部分类,total,0.26965654271927336,3523,950
20210818,ios,分类标签页-一级页,免费,男生,情节,total,0.0,2,0
20210818,ios,分类标签页-一级页,免费,男生,流派,total,0.255859375,512,131
20210818,ios,分类标签页-一级页,免费,男生,热门,total,0.049985799488781596,3521,176
20210818,ios,分类标签页-一级页,免费,男生,风格,total,0.091324200913242,219,20
20210818,ios,分类标签页-一级页,全部,女生,人物,total,0.10077519379844961,258,26
20210818,ios,分类标签页-一级页,全部,女生,全部分类,total,0.36069114470842334,1852,668
20210818,ios,分类标签页-一级页,全部,女生,情节,total,0.14833333333333334,600,89
20210818,ios,分类标签页-一级页,全部,女生,流派,total,0.0,2,0
20210818,ios,分类标签页-一级页,全部,女生,热门,total,0.07038440714672442,1847,130
20210818,ios,分类标签页-一级页,全部,女生,风格,total,0.24096385542168675,166,40
20210818,ios,分类标签页-一级页,全部,男生,人物,total,0.14803625377643503,662,98
20210818,ios,分类标签页-一级页,全部,男生,全部分类,total,0.4552864462040056,4294,1955
20210818,ios,分类标签页-一级页,全部,男生,流派,total,0.3053435114503817,917,280
20210818,ios,分类标签页-一级页,全部,男生,热门,total,0.09799813780260708,4296,421
20210818,ios,分类标签页-一级页,全部,男生,风格,total,0.1554524361948956,431,67
20210818,ios,分类标签页-查看更多,二级页,二级页,二级页,total,0.8541666666666666,432,369
20210819,android,书库,免费,女生,人物,total,0.3213128038897893,2468,793
20210819,android,书库,免费,女生,情节,total,0.5597888455359192,4357,2439
20210819,android,书库,免费,女生,热门,total,0.20831398049233626,4306,897
20210819,android,书库,免费,女生,风格,total,0.14892443463872035,1813,270
20210819,android,书库,免费,男生,人物,total,0.11618144888287069,7385,858
20210819,android,书库,免费,男生,流派,total,0.4976344621513944,8032,3997
20210819,android,书库,免费,男生,热门,total,0.3587901701323251,7935,2847
20210819,android,书库,免费,男生,风格,total,0.10881979695431472,3152,343
20210819,android,书库,全部,女生,人物,total,0.36136023916292975,2676,967
20210819,android,书库,全部,女生,情节,total,0.6406779661016949,4720,3024
20210819,android,书库,全部,女生,热门,total,0.15698924731182795,4650,730
20210819,android,书库,全部,女生,风格,total,0.20760233918128654,1368,284
20210819,android,书库,全部,男生,人物,total,0.26549730914889375,5017,1332
20210819,android,书库,全部,男生,流派,total,0.5691123935147019,14556,8284
20210819,android,书库,全部,男生,热门,total,0.3806905192816372,14366,5469
20210819,android,书库,全部,男生,风格,total,0.2357293868921776,2838,669
20210819,android,分类标签页-一级页,免费,女生,人物,total,0.15905147484094853,1729,275
20210819,android,分类标签页-一级页,免费,女生,全部分类,total,0.4447953358435564,8233,3662
20210819,android,分类标签页-一级页,免费,女生,情节,total,0.20586708203530635,3852,793
20210819,android,分类标签页-一级页,免费,女生,热门,total,0.11252000492428905,8123,914
20210819,android,分类标签页-一级页,免费,女生,风格,total,0.1781305114638448,1134,202
20210819,android,分类标签页-一级页,免费,男生,人物,total,0.1608540925266904,2810,452
20210819,android,分类标签页-一级页,免费,男生,全部分类,total,0.380210299272041,18545,7051
20210819,android,分类标签页-一级页,免费,男生,流派,total,0.34167893961708395,4074,1392
20210819,android,分类标签页-一级页,免费,男生,热门,total,0.10918523758990685,16962,1852
20210819,android,分类标签页-一级页,免费,男生,风格,total,0.12870762711864406,1888,243
20210819,android,分类标签页-一级页,全部,女生,人物,total,0.148068669527897,1398,207
20210819,android,分类标签页-一级页,全部,女生,全部分类,total,0.5188790065447223,5959,3092
20210819,android,分类标签页-一级页,全部,女生,情节,total,0.2347791484281735,2513,590
20210819,android,分类标签页-一级页,全部,女生,热门,total,0.13555291319857313,5887,798
20210819,android,分类标签页-一级页,全部,女生,风格,total,0.23752711496746204,922,219
20210819,android,分类标签页-一级页,全部,男生,人物,total,0.19523017193566278,3606,704
20210819,android,分类标签页-一级页,全部,男生,全部分类,total,0.6150155912688894,16676,10256
20210819,android,分类标签页-一级页,全部,男生,流派,total,0.3810264385692068,5144,1960
20210819,android,分类标签页-一级页,全部,男生,热门,total,0.17120770498035737,15782,2702
20210819,android,分类标签页-一级页,全部,男生,风格,total,0.21617021276595744,2350,508
20210819,android,分类标签页-查看更多,二级页,二级页,二级页,total,0.8203627852545348,3418,2804
20210819,ios,书库,全部,女生,人物,total,0.23076923076923078,13,3
20210819,ios,书库,全部,女生,情节,total,0.65625,32,21
20210819,ios,书库,全部,女生,风格,total,0.3333333333333333,6,2
20210819,ios,书库,全部,男生,人物,total,0.35,20,7
20210819,ios,书库,全部,男生,流派,total,0.6142857142857143,70,43
20210819,ios,书库,全部,男生,风格,total,0.4166666666666667,12,5
20210819,ios,分类标签页-一级页,免费,女生,人物,total,0.15593220338983052,295,46
20210819,ios,分类标签页-一级页,免费,女生,全部分类,total,0.3170847136772362,2113,670
20210819,ios,分类标签页-一级页,免费,女生,情节,total,0.12079207920792079,1010,122
20210819,ios,分类标签页-一级页,免费,女生,热门,total,0.06466951973371374,2103,136
20210819,ios,分类标签页-一级页,免费,女生,风格,total,0.18041237113402062,194,35
20210819,ios,分类标签页-一级页,免费,男生,人物,total,0.11370262390670553,343,39
20210819,ios,分类标签页-一级页,免费,男生,全部分类,total,0.26573816155988855,3590,954
20210819,ios,分类标签页-一级页,免费,男生,流派,total,0.21832358674463936,513,112
20210819,ios,分类标签页-一级页,免费,男生,热门,total,0.045200892857142856,3584,162
20210819,ios,分类标签页-一级页,免费,男生,风格,total,0.088,250,22
20210819,ios,分类标签页-一级页,全部,女生,人物,total,0.10843373493975904,249,27
20210819,ios,分类标签页-一级页,全部,女生,全部分类,total,0.3608029582673006,1893,683
20210819,ios,分类标签页-一级页,全部,女生,情节,total,0.15235008103727715,617,94
20210819,ios,分类标签页-一级页,全部,女生,热门,total,0.07932310946589106,1891,150
20210819,ios,分类标签页-一级页,全部,女生,风格,total,0.19310344827586207,145,28
20210819,ios,分类标签页-一级页,全部,男生,人物,total,0.16352201257861634,636,104
20210819,ios,分类标签页-一级页,全部,男生,全部分类,total,0.4550884447507466,4353,1981
20210819,ios,分类标签页-一级页,全部,男生,流派,total,0.3089700996677741,903,279
20210819,ios,分类标签页-一级页,全部,男生,热门,total,0.0983004134129536,4354,428
20210819,ios,分类标签页-一级页,全部,男生,风格,total,0.13636363636363635,418,57
20210819,ios,分类标签页-查看更多,二级页,二级页,二级页,total,0.8600451467268623,443,381
20210820,android,书库,免费,女生,人物,total,0.32701222081753056,2373,776
20210820,android,书库,免费,女生,情节,total,0.55221027479092,4185,2311
20210820,android,书库,免费,女生,热门,total,0.21200387221684414,4132,876
20210820,android,书库,免费,女生,风格,total,0.15841584158415842,1717,272
20210820,android,书库,免费,男生,人物,total,0.11588284990143621,7102,823
20210820,android,书库,免费,男生,流派,total,0.5091189314153609,7786,3964
20210820,android,书库,免费,男生,热门,total,0.36858475894245724,7716,2844
20210820,android,书库,免费,男生,风格,total,0.1087866108786611,3107,338
20210820,android,书库,全部,女生,人物,total,0.3601518026565465,2635,949
20210820,android,书库,全部,女生,情节,total,0.6427487535226534,4613,2965
20210820,android,书库,全部,女生,热门,total,0.15538461538461537,4550,707
20210820,android,书库,全部,女生,风格,total,0.20478325859491778,1338,274
20210820,android,书库,全部,男生,人物,total,0.26713286713286716,5005,1337
20210820,android,书库,全部,男生,流派,total,0.5665088838581327,14577,8258
20210820,android,书库,全部,男生,热门,total,0.3663703292123906,14398,5275
20210820,android,书库,全部,男生,风格,total,0.21880650994575046,2765,605
20210820,android,分类标签页-一级页,免费,女生,人物,total,0.20116959064327486,1710,344
20210820,android,分类标签页-一级页,免费,女生,全部分类,total,0.43927618605730195,8621,3787
20210820,android,分类标签页-一级页,免费,女生,情节,total,0.20190380761523047,3992,806
20210820,android,分类标签页-一级页,免费,女生,热门,total,0.11580061133317658,8506,985
20210820,android,分类标签页-一级页,免费,女生,风格,total,0.15715539947322213,1139,179
20210820,android,分类标签页-一级页,免费,男生,人物,total,0.16267776621574748,2883,469
20210820,android,分类标签页-一级页,免费,男生,全部分类,total,0.3706467661691542,18894,7003
20210820,android,分类标签页-一级页,免费,男生,流派,total,0.3385365853658537,4100,1388
20210820,android,分类标签页-一级页,免费,男生,热门,total,0.10263203363474054,17363,1782
20210820,android,分类标签页-一级页,免费,男生,风格,total,0.1328125,1920,255
20210820,android,分类标签页-一级页,全部,女生,人物,total,0.1467044649184975,1411,207
20210820,android,分类标签页-一级页,全部,女生,全部分类,total,0.5083713850837138,5913,3006
20210820,android,分类标签页-一级页,全部,女生,情节,total,0.2357429718875502,2490,587
20210820,android,分类标签页-一级页,全部,女生,热门,total,0.14197847257816504,5853,831
20210820,android,分类标签页-一级页,全部,女生,风格,total,0.25969827586206895,928,241
20210820,android,分类标签页-一级页,全部,男生,人物,total,0.19926512153759185,3538,705
20210820,android,分类标签页-一级页,全部,男生,全部分类,total,0.6143152015541525,16472,10119
20210820,android,分类标签页-一级页,全部,男生,流派,total,0.37437736600916516,5019,1879
20210820,android,分类标签页-一级页,全部,男生,热门,total,0.16522629793227067,15621,2581
20210820,android,分类标签页-一级页,全部,男生,风格,total,0.19931418774110587,2333,465
20210820,android,分类标签页-查看更多,二级页,二级页,二级页,total,0.8160141301148072,3397,2772
20210820,ios,书库,全部,女生,人物,total,0.1875,16,3
20210820,ios,书库,全部,女生,情节,total,0.7222222222222222,36,26
20210820,ios,书库,全部,女生,风格,total,0.4,5,2
20210820,ios,书库,全部,男生,人物,total,0.25,12,3
20210820,ios,书库,全部,男生,流派,total,0.5882352941176471,51,30
20210820,ios,书库,全部,男生,风格,total,0.2222222222222222,9,2
20210820,ios,分类标签页-一级页,免费,女生,人物,total,0.10752688172043011,279,30
20210820,ios,分类标签页-一级页,免费,女生,全部分类,total,0.29096283783783783,2368,689
20210820,ios,分类标签页-一级页,免费,女生,情节,total,0.08774834437086093,1208,106
20210820,ios,分类标签页-一级页,免费,女生,热门,total,0.06088794926004228,2365,144
20210820,ios,分类标签页-一级页,免费,女生,风格,total,0.13043478260869565,184,24
20210820,ios,分类标签页-一级页,免费,男生,人物,total,0.10632183908045977,348,37
20210820,ios,分类标签页-一级页,免费,男生,全部分类,total,0.2537917087967644,3956,1004
20210820,ios,分类标签页-一级页,免费,男生,情节,total,0.0,5,0
20210820,ios,分类标签页-一级页,免费,男生,流派,total,0.2206896551724138,580,128
20210820,ios,分类标签页-一级页,免费,男生,热门,total,0.05135340247912978,3953,203
20210820,ios,分类标签页-一级页,免费,男生,风格,total,0.08870967741935484,248,22
20210820,ios,分类标签页-一级页,全部,女生,人物,total,0.11888111888111888,286,34
20210820,ios,分类标签页-一级页,全部,女生,全部分类,total,0.36879795396419435,1955,721
20210820,ios,分类标签页-一级页,全部,女生,情节,total,0.16265060240963855,664,108
20210820,ios,分类标签页-一级页,全部,女生,流派,total,0.0,1,0
20210820,ios,分类标签页-一级页,全部,女生,热门,total,0.08,1950,156
20210820,ios,分类标签页-一级页,全部,女生,风格,total,0.24615384615384617,195,48
20210820,ios,分类标签页-一级页,全部,男生,人物,total,0.17024539877300612,652,111
20210820,ios,分类标签页-一级页,全部,男生,全部分类,total,0.44559585492227977,4439,1978
20210820,ios,分类标签页-一级页,全部,男生,情节,total,0.0,2,0
20210820,ios,分类标签页-一级页,全部,男生,流派,total,0.324235807860262,916,297
20210820,ios,分类标签页-一级页,全部,男生,热门,total,0.09903218546027459,4443,440
20210820,ios,分类标签页-一级页,全部,男生,风格,total,0.1585081585081585,429,68
20210820,ios,分类标签页-查看更多,二级页,二级页,二级页,total,0.8302752293577982,436,362
20210821,android,书库,免费,女生,人物,total,0.3378712871287129,2424,819
20210821,android,书库,免费,女生,情节,total,0.574140831530882,4161,2389
20210821,android,书库,免费,女生,热门,total,0.21498054474708173,4112,884
20210821,android,书库,免费,女生,风格,total,0.15202702702702703,1776,270
20210821,android,书库,免费,男生,人物,total,0.11516097007516664,7051,812
20210821,android,书库,免费,男生,流派,total,0.5058762078871768,7658,3874
20210821,android,书库,免费,男生,热门,total,0.35326659641728136,7592,2682
20210821,android,书库,免费,男生,风格,total,0.11104020421186982,3134,348
20210821,android,书库,全部,女生,人物,total,0.3683607183798242,2617,964
20210821,android,书库,全部,女生,情节,total,0.6285776709635132,4577,2877
20210821,android,书库,全部,女生,热门,total,0.15244848216264126,4513,688
20210821,android,书库,全部,女生,风格,total,0.18222222222222223,1350,246
20210821,android,书库,全部,男生,人物,total,0.26655730982161163,4877,1300
20210821,android,书库,全部,男生,流派,total,0.558973999579508,14269,7976
20210821,android,书库,全部,男生,热门,total,0.3735256501350007,14074,5257
20210821,android,书库,全部,男生,风格,total,0.24854014598540147,2740,681
20210821,android,分类标签页-一级页,免费,女生,人物,total,0.18980667838312829,1707,324
20210821,android,分类标签页-一级页,免费,女生,全部分类,total,0.4278754752851711,8416,3601
20210821,android,分类标签页-一级页,免费,女生,情节,total,0.19735839471678943,3937,777
20210821,android,分类标签页-一级页,免费,女生,热门,total,0.1151946017592481,8299,956
20210821,android,分类标签页-一级页,免费,女生,风格,total,0.1831726555652936,1141,209
20210821,android,分类标签页-一级页,免费,男生,人物,total,0.15838832928100036,2879,456
20210821,android,分类标签页-一级页,免费,男生,全部分类,total,0.3700378071833648,19044,7047
20210821,android,分类标签页-一级页,免费,男生,流派,total,0.3290167865707434,4170,1372
20210821,android,分类标签页-一级页,免费,男生,热门,total,0.10226884049709269,17542,1794
20210821,android,分类标签页-一级页,免费,男生,风格,total,0.10523613963039015,1948,205
20210821,android,分类标签页-一级页,全部,女生,人物,total,0.15592203898050974,1334,208
20210821,android,分类标签页-一级页,全部,女生,全部分类,total,0.5157769060208085,5863,3024
20210821,android,分类标签页-一级页,全部,女生,情节,total,0.24543189368770765,2408,591
20210821,android,分类标签页-一级页,全部,女生,热门,total,0.12994156067377105,5818,756
20210821,android,分类标签页-一级页,全部,女生,风格,total,0.2508591065292096,873,219
20210821,android,分类标签页-一级页,全部,男生,人物,total,0.20601719197707735,3490,719
20210821,android,分类标签页-一级页,全部,男生,全部分类,total,0.60986328125,16384,9992
20210821,android,分类标签页-一级页,全部,男生,流派,total,0.3866453418632547,5002,1934
20210821,android,分类标签页-一级页,全部,男生,热门,total,0.16852628184456628,15505,2613
20210821,android,分类标签页-一级页,全部,男生,风格,total,0.1972818939061815,2281,450
20210821,android,分类标签页-查看更多,二级页,二级页,二级页,total,0.8343740707701457,3363,2806
20210821,ios,书库,全部,女生,人物,total,0.36363636363636365,11,4
20210821,ios,书库,全部,女生,情节,total,0.5769230769230769,26,15
20210821,ios,书库,全部,女生,风格,total,0.16666666666666666,6,1
20210821,ios,书库,全部,男生,人物,total,0.25806451612903225,31,8
20210821,ios,书库,全部,男生,流派,total,0.5217391304347826,69,36
20210821,ios,书库,全部,男生,风格,total,0.35714285714285715,14,5
20210821,ios,分类标签页-一级页,免费,女生,人物,total,0.12177121771217712,271,33
20210821,ios,分类标签页-一级页,免费,女生,全部分类,total,0.27152600170502983,2346,637
20210821,ios,分类标签页-一级页,免费,女生,情节,total,0.08507089241034195,1199,102
20210821,ios,分类标签页-一级页,免费,女生,流派,total,0.0,2,0
20210821,ios,分类标签页-一级页,免费,女生,热门,total,0.0526541095890411,2336,123
20210821,ios,分类标签页-一级页,免费,女生,风格,total,0.1702127659574468,188,32
20210821,ios,分类标签页-一级页,免费,男生,人物,total,0.11377245508982035,334,38
20210821,ios,分类标签页-一级页,免费,男生,全部分类,total,0.24801482265749072,3778,937
20210821,ios,分类标签页-一级页,免费,男生,流派,total,0.26865671641791045,536,144
20210821,ios,分类标签页-一级页,免费,男生,热门,total,0.04452690166975881,3773,168
20210821,ios,分类标签页-一级页,免费,男生,风格,total,0.11063829787234042,235,26
20210821,ios,分类标签页-一级页,全部,女生,人物,total,0.1213235294117647,272,33
20210821,ios,分类标签页-一级页,全部,女生,全部分类,total,0.37099316868102994,1903,706
20210821,ios,分类标签页-一级页,全部,女生,情节,total,0.1774960380348653,631,112
20210821,ios,分类标签页-一级页,全部,女生,流派,total,0.25,4,1
20210821,ios,分类标签页-一级页,全部,女生,热门,total,0.07563025210084033,1904,144
20210821,ios,分类标签页-一级页,全部,女生,风格,total,0.2727272727272727,176,48
20210821,ios,分类标签页-一级页,全部,男生,人物,total,0.18855218855218855,594,112
20210821,ios,分类标签页-一级页,全部,男生,全部分类,total,0.4475920679886686,4236,1896
20210821,ios,分类标签页-一级页,全部,男生,流派,total,0.2966292134831461,890,264
20210821,ios,分类标签页-一级页,全部,男生,热门,total,0.09254013220018886,4236,392
20210821,ios,分类标签页-一级页,全部,男生,风格,total,0.1529126213592233,412,63
20210821,ios,分类标签页-查看更多,二级页,二级页,二级页,total,0.8504464285714286,448,381
20210822,android,书库,免费,女生,人物,total,0.3386114494518879,2463,834
20210822,android,书库,免费,女生,情节,total,0.5469986040018613,4298,2351
20210822,android,书库,免费,女生,热门,total,0.21229181327703495,4263,905
20210822,android,书库,免费,女生,风格,total,0.17058501913613996,1829,312
20210822,android,书库,免费,男生,人物,total,0.11973180076628352,7308,875
20210822,android,书库,免费,男生,流派,total,0.4973518284993695,7930,3944
20210822,android,书库,免费,男生,热门,total,0.35636271272542547,7874,2806
20210822,android,书库,免费,男生,风格,total,0.12168486739469579,3205,390
20210822,android,书库,全部,女生,人物,total,0.3341949778434269,2708,905
20210822,android,书库,全部,女生,情节,total,0.6399657314200042,4669,2988
20210822,android,书库,全部,女生,热门,total,0.1537795105046567,4617,710
20210822,android,书库,全部,女生,风格,total,0.18062636562272397,1373,248
20210822,android,书库,全部,男生,人物,total,0.2526711515631183,5054,1277
20210822,android,书库,全部,男生,流派,total,0.5725981055480379,14780,8463
20210822,android,书库,全部,男生,热门,total,0.37495716537591667,14591,5471
20210822,android,书库,全部,男生,风格,total,0.2392226148409894,2830,677
20210822,android,分类标签页-一级页,免费,女生,人物,total,0.18344519015659955,1788,328
20210822,android,分类标签页-一级页,免费,女生,全部分类,total,0.43886512046836296,8882,3898
20210822,android,分类标签页-一级页,免费,女生,情节,total,0.19847872593296886,4207,835
20210822,android,分类标签页-一级页,免费,女生,热门,total,0.11199545196134167,8795,985
20210822,android,分类标签页-一级页,免费,女生,风格,total,0.17217981340118746,1179,203
20210822,android,分类标签页-一级页,免费,男生,人物,total,0.1674114816088003,2909,487
20210822,android,分类标签页-一级页,免费,男生,全部分类,total,0.3698284301097429,19409,7178
20210822,android,分类标签页-一级页,免费,男生,流派,total,0.31805157593123207,4188,1332
20210822,android,分类标签页-一级页,免费,男生,热门,total,0.10383064516129033,17856,1854
20210822,android,分类标签页-一级页,免费,男生,风格,total,0.12056737588652482,1974,238
20210822,android,分类标签页-一级页,全部,女生,人物,total,0.1433666191155492,1402,201
20210822,android,分类标签页-一级页,全部,女生,全部分类,total,0.5004143875352229,6033,3019
20210822,android,分类标签页-一级页,全部,女生,情节,total,0.2445226917057903,2556,625
20210822,android,分类标签页-一级页,全部,女生,热门,total,0.13713044930683146,5987,821
20210822,android,分类标签页-一级页,全部,女生,风格,total,0.25400213447171827,937,238
20210822,android,分类标签页-一级页,全部,男生,人物,total,0.19458264234383638,3618,704
20210822,android,分类标签页-一级页,全部,男生,全部分类,total,0.6210336538461538,16640,10334
20210822,android,分类标签页-一级页,全部,男生,流派,total,0.39447731755424065,5070,2000
20210822,android,分类标签页-一级页,全部,男生,热门,total,0.17202052841665083,15783,2715
20210822,android,分类标签页-一级页,全部,男生,风格,total,0.18072787427626139,2418,437
20210822,android,分类标签页-查看更多,二级页,二级页,二级页,total,0.834072759538598,3381,2820
20210822,ios,书库,全部,女生,人物,total,0.14285714285714285,14,2
20210822,ios,书库,全部,女生,情节,total,0.5128205128205128,39,20
20210822,ios,书库,全部,女生,风格,total,0.3333333333333333,6,2
20210822,ios,书库,全部,男生,人物,total,0.21428571428571427,28,6
20210822,ios,书库,全部,男生,流派,total,0.5694444444444444,72,41
20210822,ios,书库,全部,男生,风格,total,0.25,12,3
20210822,ios,分类标签页-一级页,免费,女生,人物,total,0.13261648745519714,279,37
20210822,ios,分类标签页-一级页,免费,女生,全部分类,total,0.2723404255319149,2350,640
20210822,ios,分类标签页-一级页,免费,女生,情节,total,0.08284518828451883,1195,99
20210822,ios,分类标签页-一级页,免费,女生,流派,total,0.0,1,0
